No_Hit,Age,Ever_Bankruptcy,Months_Since_Bankruptcy,Ever_Collection,Unpaid_Collection_Trades,Unpaid_Collection_Balance,Counseling_Last_12M,Unpaid_CO_84M,Delinq_90D_12M,Delinq_60D_12M,Delinq_60D_Curr,Delinq_30D_3M,Delinq_30D_Curr,Checking_Asset,Card_Inquiry_12M,Card_Open_24M,Personal_Loan,Unsecured_Debt,Revolving_Util,Income,Auth_User_Only,Student,Student_Loan_Amt,Ever_ChargeOff,ChargeOff_Balance,FICO_V,DTI,Accounts,FICO,FICO_Band,Utilization_Band,DTI_Band,DTI_Band_10pct,LoanAmount_Band,Asset_Band,Predicted_Chargeoff_Score
0,20,0,0,0,0,0,0,1,0,0,0,1,0,416,1,2,1,638.4,0.178768641,29169,0,0,0,0,,646,0.021886249,1,Fair,641-650,Low (10-30%),Target (<36%),1–3%,No debt,<500,0
1,20,0,0,0,0,0,0,1,0,0,0,0,0,1062,0,1,0,763.2,0.225339855,49568,0,1,7937.3,0,,,0.01539703,1,,,Low (10-30%),Target (<36%),1–3%,Moderate (5K–10K),1001-1500,0
0,25,0,0,0,0,0,0,0,0,1,0,0,0,2951,3,1,0,477,0.100168683,50349,0,0,0,0,,591,0.009473872,1,Fair,591-600,Low (10-30%),Target (<36%),<1%,No debt,>2500,0
0,20,0,0,1,0,0,0,0,1,0,1,1,0,1259,1,0,1,1580,0.154325323,21986,0,0,0,0,,592,0.071863913,1,Fair,591-600,Low (10-30%),Target (<36%),7–10%,No debt,1001-1500,0
0,25,0,0,0,0,0,0,0,0,0,0,0,1,2389,1,2,0,555,0.373380886,27252,1,1,15878,0,,568,0.020365478,1,Poor,561-570,Moderate (30-60%),Target (<36%),1–3%,Very High (>15K),2001-2500,0
0,23,0,0,0,0,0,0,1,0,1,0,1,0,845,1,1,0,55,0.73816535,33218,0,0,0,0,,670,0.001655729,1,Good,661-670,High (60-100%),Target (<36%),<1%,No debt,501-1000,0
0,22,0,0,1,0,0,1,0,1,0,0,1,0,1873,0,1,0,555,0.463245529,18290,0,1,9968,0,,558,0.030344451,1,Poor,551-560,Moderate (30-60%),Target (<36%),3–5%,Moderate (5K–10K),1501-2000,0
0,18,0,0,0,0,0,0,1,1,0,0,0,0,164,0,0,0,268,0.157170263,44777,0,1,1976.8,0,,573,0.005985216,1,Poor,571-580,Low (10-30%),Target (<36%),<1%,Low (1K–5K),<500,0
1,22,0,0,1,0,0,0,0,1,0,0,0,0,800,0,1,0,93,0.134429351,25746,1,1,3594,1,,,0.003612212,1,,,Low (10-30%),Target (<36%),<1%,Low (1K–5K),501-1000,1
1,22,0,0,0,0,0,1,0,0,1,0,0,0,2080,3,2,0,542,0.16152134,37782,1,0,0,0,,,0.014345456,1,,,Low (10-30%),Target (<36%),1–3%,No debt,2001-2500,0
0,25,0,0,0,0,0,0,0,0,0,0,0,0,1803,3,2,0,126,0.204741673,45113,1,0,0,0,,537,0.002792987,1,Poor,531-540,Low (10-30%),Target (<36%),<1%,No debt,1501-2000,0
1,20,0,0,0,0,0,0,0,0,0,0,1,1,1378,0,1,0,280,0.263655433,22415,1,1,7573.3,0,,,0.012491635,1,,,Low (10-30%),Target (<36%),1–3%,Moderate (5K–10K),1001-1500,0
1,19,0,0,0,0,0,0,0,0,0,0,0,0,2137,1,2,0,532.8,0,22383,0,0,0,0,,,0.02380378,1,,,Very Low (<10%),Target (<36%),1–3%,No debt,2001-2500,0
0,18,0,0,1,0,0,0,0,1,0,1,1,0,1302,2,2,0,496,0.175789084,44003,0,0,0,0,,617,0.011271959,1,Fair,611-620,Low (10-30%),Target (<36%),1–3%,No debt,1001-1500,0
1,20,0,0,0,0,0,0,0,0,0,0,0,0,2189,3,3,0,568,0.320976546,35975,1,0,0,0,,,0.015788742,1,,,Moderate (30-60%),Target (<36%),1–3%,No debt,2001-2500,0
0,24,0,0,0,0,0,0,1,0,0,0,0,0,416,3,3,0,522,0.240352702,19740,0,0,0,0,,531,0.026443769,1,Poor,531-540,Low (10-30%),Target (<36%),1–3%,No debt,<500,0
1,19,0,0,1,0,0,0,0,1,1,0,0,0,2613,3,1,0,228.8,0.264336149,33034,1,1,8976.8,0,,,0.006926197,1,,,Low (10-30%),Target (<36%),<1%,Moderate (5K–10K),>2500,0
1,21,0,0,0,0,0,0,0,0,0,0,0,0,2989,2,0,0,84,0.113950687,50091,0,0,0,0,,,0.001676948,1,,,Low (10-30%),Target (<36%),<1%,No debt,>2500,0
0,18,0,0,0,0,0,1,0,0,0,0,1,0,2422,0,2,0,102.4,0.491033233,42568,1,0,0,0,,598,0.002405563,1,Fair,591-600,Moderate (30-60%),Target (<36%),<1%,No debt,2001-2500,0
1,19,0,0,0,0,0,0,1,0,0,0,0,0,1404,0,0,0,23.2,0.324918032,35448,1,1,3880.1,0,,,0.00065448,1,,,Moderate (30-60%),Target (<36%),<1%,Low (1K–5K),1001-1500,0
0,23,0,0,1,0,0,0,0,1,0,1,0,0,806,1,1,0,758,0.10641633,48259,0,1,17747,0,,562,0.015706915,1,Poor,561-570,Low (10-30%),Target (<36%),1–3%,Very High (>15K),501-1000,0
0,23,0,0,0,0,0,1,0,0,1,0,0,0,489,1,0,0,242,0.663045226,49369,0,0,0,0,,676,0.004901861,1,Good,671-680,High (60-100%),Target (<36%),<1%,No debt,<500,0
1,24,0,0,1,0,0,1,0,1,0,0,1,0,405,2,0,0,111,0.044882674,43420,0,0,0,1,,,0.002556426,1,,,Very Low (<10%),Target (<36%),<1%,No debt,<500,1
1,21,0,0,0,0,0,0,0,0,0,0,0,0,590,2,0,0,520,0,37993,0,0,0,0,,,0.013686732,1,,,Very Low (<10%),Target (<36%),1–3%,No debt,501-1000,0
1,18,0,0,0,0,0,0,0,0,0,0,1,0,1676,1,1,0,196,0.139260754,34441,1,0,0,0,,,0.005690892,1,,,Low (10-30%),Target (<36%),<1%,No debt,1501-2000,0
0,25,0,0,1,0,0,1,1,1,1,0,1,0,2660,3,2,0,606,0.1,48406,0,1,3425,1,,580,0.012519109,1,Fair,571-580,Low (10-30%),Target (<36%),1–3%,Low (1K–5K),>2500,1
0,22,0,0,0,0,0,0,0,0,0,0,1,0,897,0,0,0,118,0.518695964,25045,1,0,0,0,,576,0.004711519,1,Poor,571-580,Moderate (30-60%),Target (<36%),<1%,No debt,501-1000,0
0,24,0,0,0,0,0,1,0,0,0,0,0,0,2150,1,1,0,894,0.061881694,26439,0,0,0,0,,563,0.033813684,1,Poor,561-570,Very Low (<10%),Target (<36%),3–5%,No debt,2001-2500,0
1,20,0,0,1,0,0,0,0,0,0,0,0,0,470,0,1,0,412.8,0.373706119,20702,0,0,0,1,1403.07489,,0.019940102,1,,,Moderate (30-60%),Target (<36%),1–3%,No debt,<500,1
1,25,0,0,1,0,0,1,1,1,1,1,0,1,770,1,1,0,799,0.543474299,34620,0,0,0,0,,,0.023079145,1,,,Moderate (30-60%),Target (<36%),1–3%,No debt,501-1000,0
0,19,0,0,0,0,0,0,0,0,0,0,0,1,1933,1,1,0,536,0.003729772,18168,0,1,15114.4,0,,547,0.029502422,1,Poor,541-550,Very Low (<10%),Target (<36%),1–3%,Very High (>15K),1501-2000,0
0,19,0,0,0,0,0,0,0,0,1,0,1,0,880,1,0,1,241.6,0.499059613,22632,1,1,14732.9,0,,628,0.01067515,1,Fair,621-630,Moderate (30-60%),Target (<36%),1–3%,High (10K–15K),501-1000,0
1,20,0,0,0,0,0,0,0,0,0,0,1,1,1770,3,1,0,227.2,0.336578083,23074,1,1,15621.9,0,,,0.009846581,1,,,Moderate (30-60%),Target (<36%),<1%,Very High (>15K),1501-2000,0
1,19,0,0,0,0,0,1,0,0,0,0,1,0,1477,2,0,0,488.8,0,24703,0,1,12645.5,0,,,0.01978707,1,,,Very Low (<10%),Target (<36%),1–3%,High (10K–15K),1001-1500,0
0,21,0,0,0,0,0,0,0,0,0,0,1,0,2727,1,0,0,712.8,0.102743163,41457,0,1,12909.4,0,,509,0.017193719,1,Poor,501-510,Low (10-30%),Target (<36%),1–3%,High (10K–15K),>2500,0
1,18,0,0,0,0,0,0,0,0,0,0,1,0,423,2,0,0,88.8,0.087150123,39677,1,1,9341.5,0,,,0.002238072,1,,,Very Low (<10%),Target (<36%),<1%,Moderate (5K–10K),<500,0
0,24,0,0,0,0,0,1,0,1,1,0,0,0,509,1,2,0,19,0.444979195,19758,0,0,0,0,,508,0.000961636,1,Poor,501-510,Moderate (30-60%),Target (<36%),<1%,No debt,501-1000,0
0,24,0,0,0,0,0,1,0,1,0,0,0,0,203,3,0,0,359,0.582200083,19969,0,1,19018,1,,619,0.017977866,1,Fair,611-620,Moderate (30-60%),Target (<36%),1–3%,Very High (>15K),<500,1
0,21,0,0,0,0,0,0,0,1,0,1,0,0,1229,2,0,1,1067.2,0.652036143,20260,0,0,0,1,,636,0.052675222,1,Fair,631-640,High (60-100%),Target (<36%),5–7%,No debt,1001-1500,1
0,25,0,0,0,0,0,0,0,0,0,0,0,0,1888,3,2,0,459,0.408920043,39652,0,0,0,0,,643,0.011575709,1,Fair,641-650,Moderate (30-60%),Target (<36%),1–3%,No debt,1501-2000,0
1,19,0,0,0,0,0,1,0,0,0,0,0,1,2498,0,0,1,122.4,0.268682258,37949,0,0,0,0,,,0.003225381,1,,,Low (10-30%),Target (<36%),<1%,No debt,2001-2500,0
1,24,0,0,0,0,0,0,1,0,1,0,1,0,2945,0,1,0,124,0.173610932,28619,0,0,0,0,,,0.004332786,1,,,Low (10-30%),Target (<36%),<1%,No debt,>2500,0
1,22,0,0,0,0,0,0,1,0,0,0,0,0,1474,3,3,0,892,0.167669489,20148,1,1,7188,0,,,0.044272384,1,,,Low (10-30%),Target (<36%),3–5%,Moderate (5K–10K),1001-1500,0
1,18,0,0,0,0,0,0,0,1,0,0,0,0,795,2,2,0,379.2,0.519921323,38890,1,1,16212,0,,,0.009750579,1,,,Moderate (30-60%),Target (<36%),<1%,Very High (>15K),501-1000,0
1,18,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,476,0.115375367,54568,0,0,0,0,,,0.008723061,1,,,Low (10-30%),Target (<36%),<1%,No debt,<500,0
1,20,0,0,0,0,0,0,0,0,0,0,0,1,2432,1,0,0,248,0.195872492,22176,0,0,0,0,,,0.011183261,1,,,Low (10-30%),Target (<36%),1–3%,No debt,2001-2500,0
0,25,0,0,0,0,0,0,0,0,0,0,0,0,2134,2,2,1,1344,0.121735786,48275,0,0,0,0,,643,0.027840497,1,Fair,641-650,Low (10-30%),Target (<36%),1–3%,No debt,2001-2500,0
0,24,0,0,0,0,0,0,0,0,0,0,1,0,1063,0,0,0,287,0.263038221,22971,0,0,0,0,,667,0.012494014,1,Fair,661-670,Low (10-30%),Target (<36%),1–3%,No debt,1001-1500,0
1,20,0,0,0,0,0,0,0,0,0,0,0,0,1641,0,0,0,771.2,0.353492203,44814,0,1,17409.7,0,,,0.017208908,1,,,Moderate (30-60%),Target (<36%),1–3%,Very High (>15K),1501-2000,0
0,24,0,0,0,0,0,0,0,0,0,0,1,0,1894,1,1,0,352,0.354918351,37813,0,0,0,0,,583,0.009308968,1,Fair,581-590,Moderate (30-60%),Target (<36%),<1%,No debt,1501-2000,0
0,22,0,0,0,0,0,0,0,0,0,0,1,0,122,2,0,1,1666,0.20667094,44691,1,1,10079,0,,551,0.037278199,1,Poor,551-560,Low (10-30%),Target (<36%),3–5%,High (10K–15K),<500,0
0,25,0,0,0,0,0,0,0,0,0,0,1,0,1710,2,1,0,182,0.166346597,25630,0,0,0,0,,542,0.007101053,1,Poor,541-550,Low (10-30%),Target (<36%),<1%,No debt,1501-2000,0
1,18,0,0,0,0,0,0,0,0,1,0,0,0,285,0,0,0,337.6,0.049294441,20814,0,0,0,0,,,0.016219852,1,,,Very Low (<10%),Target (<36%),1–3%,No debt,<500,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,1529,2,1,0,375,0.713731424,33529,0,0,0,0,,569,0.011184348,1,Poor,561-570,High (60-100%),Target (<36%),1–3%,No debt,1501-2000,0
0,22,0,0,1,0,0,1,0,1,0,1,0,0,2128,0,1,1,1119,0.733012102,24428,1,0,0,0,,556,0.045808089,1,Poor,551-560,High (60-100%),Target (<36%),3–5%,No debt,2001-2500,0
0,20,0,0,0,0,0,0,1,0,0,0,0,1,945,0,0,0,68.8,0.512874732,49207,0,1,9171.4,0,,639,0.001398175,1,Fair,631-640,Moderate (30-60%),Target (<36%),<1%,Moderate (5K–10K),501-1000,0
0,18,0,0,0,0,0,0,0,0,0,0,0,0,2966,1,0,1,963.2,0.314945489,51959,1,0,0,0,,657,0.018537693,1,Fair,651-660,Moderate (30-60%),Target (<36%),1–3%,No debt,>2500,0
0,21,0,0,0,0,0,1,1,0,0,0,0,0,1988,3,1,0,15.2,0.044812308,36105,1,0,0,0,,652,0.000420994,1,Fair,651-660,Very Low (<10%),Target (<36%),<1%,No debt,1501-2000,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,1847,1,1,0,67,0.18037411,23183,1,1,12196,0,,535,0.002890049,1,Poor,531-540,Low (10-30%),Target (<36%),<1%,High (10K–15K),1501-2000,0
0,25,0,0,0,0,0,0,1,1,0,1,1,0,2559,0,1,0,113,0.281893958,22718,0,0,0,0,,596,0.004974029,1,Fair,591-600,Low (10-30%),Target (<36%),<1%,No debt,>2500,0
1,20,0,0,0,0,0,0,0,0,0,0,0,0,2732,0,2,0,481.6,0.264369393,45573,0,1,6388.9,0,,,0.010567661,1,,,Low (10-30%),Target (<36%),1–3%,Moderate (5K–10K),>2500,0
0,25,0,0,1,0,0,0,0,1,0,1,1,0,1828,0,1,0,188,0.086170297,34151,0,1,19640,1,,618,0.005504963,1,Fair,611-620,Very Low (<10%),Target (<36%),<1%,Very High (>15K),1501-2000,1
1,25,0,0,0,0,0,0,0,1,0,0,0,0,188,1,1,0,470,0.184498795,39905,0,1,16353,1,,,0.011777973,1,,,Low (10-30%),Target (<36%),1–3%,Very High (>15K),<500,1
0,23,0,0,0,0,0,0,0,1,0,0,0,0,654,1,2,0,172,0.352253325,21740,0,1,10904,1,,505,0.007911684,1,Poor,501-510,Moderate (30-60%),Target (<36%),<1%,High (10K–15K),501-1000,1
0,25,0,0,0,0,0,0,0,0,0,0,0,0,593,3,2,1,1044,0.078698928,54743,0,0,0,0,,614,0.019070931,1,Fair,611-620,Very Low (<10%),Target (<36%),1–3%,No debt,501-1000,0
0,25,0,0,0,0,0,0,0,0,0,0,1,0,766,3,0,0,115,0.258894427,18858,0,0,0,0,,577,0.006098208,1,Poor,571-580,Low (10-30%),Target (<36%),<1%,No debt,501-1000,0
1,23,0,0,0,0,0,1,0,0,0,0,0,0,887,0,0,1,888,0.356682485,38136,0,0,0,0,,,0.023285085,1,,,Moderate (30-60%),Target (<36%),1–3%,No debt,501-1000,0
1,20,0,0,0,0,0,0,1,0,0,0,0,0,1398,2,2,1,627.2,0.02190614,25463,0,1,10153.5,0,,,0.024631819,1,,,Very Low (<10%),Target (<36%),1–3%,High (10K–15K),1001-1500,0
0,21,0,0,0,0,0,0,0,0,0,0,0,0,697,2,1,0,224.8,0.318577973,30254,1,1,6638.8,0,,563,0.007430422,1,Poor,561-570,Moderate (30-60%),Target (<36%),<1%,Moderate (5K–10K),501-1000,0
0,21,0,0,1,0,0,0,0,0,0,0,0,0,2824,0,2,0,423.2,0.174680047,38741,0,0,0,1,551.5295436,676,0.010923827,1,Good,671-680,Low (10-30%),Target (<36%),1–3%,No debt,>2500,1
1,22,0,0,0,0,0,0,0,0,0,0,1,0,1361,2,2,0,596,0.231996579,25593,1,1,11532,0,,,0.023287618,1,,,Low (10-30%),Target (<36%),1–3%,High (10K–15K),1001-1500,0
0,23,0,0,1,0,0,0,0,1,0,0,1,0,615,3,2,0,277,0.538072316,47300,0,0,0,0,,535,0.005856237,1,Poor,531-540,Moderate (30-60%),Target (<36%),<1%,No debt,501-1000,0
1,22,0,0,0,0,0,0,0,0,0,0,0,1,968,1,0,0,226,0.080519797,29544,0,1,3356,0,,,0.007649607,1,,,Very Low (<10%),Target (<36%),<1%,Low (1K–5K),501-1000,0
0,23,0,0,0,0,0,0,0,0,0,0,1,0,442,1,1,0,315,0.120522658,31785,0,0,0,0,,510,0.009910335,1,Poor,501-510,Low (10-30%),Target (<36%),<1%,No debt,<500,0
0,24,0,0,0,0,0,1,0,0,1,0,1,1,958,3,1,0,596,0.289896781,49045,0,0,0,0,,564,0.012152105,1,Poor,561-570,Low (10-30%),Target (<36%),1–3%,No debt,501-1000,0
0,25,0,0,0,0,0,0,1,0,0,0,0,0,1080,0,2,0,930,0.092315805,23902,0,0,0,0,,506,0.038908878,1,Poor,501-510,Very Low (<10%),Target (<36%),3–5%,No debt,1001-1500,0
1,19,0,0,0,0,0,0,0,0,0,0,0,0,1133,3,3,0,66.4,0.150009328,43104,0,0,0,0,,,0.00154046,1,,,Low (10-30%),Target (<36%),<1%,No debt,1001-1500,0
1,24,0,0,0,0,0,0,1,0,0,0,0,0,1972,3,0,0,477,0.494744236,19209,0,0,0,0,,,0.02483211,1,,,Moderate (30-60%),Target (<36%),1–3%,No debt,1501-2000,0
1,18,0,0,0,0,0,0,1,0,0,0,0,0,2587,3,2,0,104.8,0.236518076,45351,0,0,0,0,,,0.002310864,1,,,Low (10-30%),Target (<36%),<1%,No debt,>2500,0
1,20,0,0,1,0,0,0,0,1,0,0,0,1,2739,1,0,0,76,0.121620749,39645,0,0,0,0,,,0.001917013,1,,,Low (10-30%),Target (<36%),<1%,No debt,>2500,0
0,22,0,0,1,0,0,0,1,1,0,0,1,0,2891,1,1,0,672,0.369848387,25447,1,0,0,0,,624,0.026407828,1,Fair,621-630,Moderate (30-60%),Target (<36%),1–3%,No debt,>2500,0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,2646,0,1,0,448,0.187517849,32176,0,1,16370.9,0,,568,0.013923421,1,Poor,561-570,Low (10-30%),Target (<36%),1–3%,Very High (>15K),>2500,0
0,21,0,0,1,0,0,0,0,1,1,0,0,0,2837,0,1,0,64,0.164692143,28104,1,0,0,0,,548,0.002277256,1,Poor,541-550,Low (10-30%),Target (<36%),<1%,No debt,>2500,0
1,19,0,0,0,0,0,0,1,0,0,0,0,0,1479,1,1,0,15.2,0.701960347,41834,0,1,5163.9,0,,,0.000363341,1,,,High (60-100%),Target (<36%),<1%,Moderate (5K–10K),1001-1500,0
1,19,0,0,0,0,0,0,1,0,0,0,1,0,2886,1,2,0,70.4,0,42510,0,0,0,0,,,0.001656081,1,,,Very Low (<10%),Target (<36%),<1%,No debt,>2500,0
0,18,0,0,1,0,0,0,0,1,0,1,0,1,1155,1,0,0,247.2,0.356428382,27398,0,0,0,1,,561,0.009022556,1,Poor,561-570,Moderate (30-60%),Target (<36%),<1%,No debt,1001-1500,1
0,22,0,0,1,0,0,1,0,1,0,1,0,0,1802,2,1,0,561,0.226198109,47396,0,0,0,1,,521,0.011836442,1,Poor,521-530,Low (10-30%),Target (<36%),1–3%,No debt,1501-2000,1
1,21,0,0,0,0,0,0,0,0,0,0,1,0,2391,2,0,0,405.6,0.2440649,27828,0,1,6827.1,0,,,0.014575248,1,,,Low (10-30%),Target (<36%),1–3%,Moderate (5K–10K),2001-2500,0
1,20,0,0,1,0,0,0,0,0,0,0,0,0,224,1,2,0,768,0.091663862,52619,0,0,0,1,50,,0.014595488,1,,,Very Low (<10%),Target (<36%),1–3%,No debt,<500,1
1,19,0,0,0,0,0,1,1,0,1,0,0,0,2808,0,1,0,444,0.329217372,33593,1,1,10630.9,0,,,0.013217039,1,,,Moderate (30-60%),Target (<36%),1–3%,High (10K–15K),>2500,0
0,24,0,0,1,0,0,1,0,1,1,1,1,0,624,3,2,1,542,0.04879212,52029,1,0,0,1,,540,0.010417267,1,Poor,531-540,Very Low (<10%),Target (<36%),1–3%,No debt,501-1000,1
1,19,0,0,0,0,0,1,0,0,1,0,1,0,2500,2,1,0,774.4,0.203966681,50079,0,0,0,0,,,0.015463568,1,,,Low (10-30%),Target (<36%),1–3%,No debt,>2500,0
0,20,0,0,0,0,0,1,1,0,1,0,1,0,2062,1,2,1,1040,0.277466834,40922,0,0,0,0,,680,0.025414203,1,Good,671-680,Low (10-30%),Target (<36%),1–3%,No debt,2001-2500,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,2412,0,2,0,365,0.123501241,25358,0,0,0,0,,503,0.01439388,1,Poor,501-510,Low (10-30%),Target (<36%),1–3%,No debt,2001-2500,0
0,24,0,0,1,0,0,1,0,1,1,1,0,0,2733,1,0,0,774,0.31148617,27015,0,0,0,1,,583,0.02865075,1,Fair,581-590,Moderate (30-60%),Target (<36%),1–3%,No debt,>2500,1
1,21,0,0,0,0,0,0,0,0,0,0,0,0,2174,2,1,0,538.4,0.531054839,20964,0,0,0,0,,,0.025682122,1,,,Moderate (30-60%),Target (<36%),1–3%,No debt,2001-2500,0
1,22,0,0,0,0,0,0,0,0,1,0,0,0,1593,0,0,0,653,0.258951704,44071,0,0,0,0,,,0.014817,1,,,Low (10-30%),Target (<36%),1–3%,No debt,1501-2000,0
0,22,0,0,0,0,0,0,0,0,0,0,0,0,1466,0,0,0,777,0.105006473,48117,1,0,0,0,,679,0.016148139,1,Good,671-680,Low (10-30%),Target (<36%),1–3%,No debt,1001-1500,0
0,23,0,0,0,0,0,1,0,0,1,0,0,0,238,0,2,0,66,0.078985029,34042,0,0,0,0,,585,0.001938782,1,Fair,581-590,Very Low (<10%),Target (<36%),<1%,No debt,<500,0
1,23,0,0,0,0,0,0,0,1,0,1,1,0,2294,0,0,0,17,0.149568448,49379,1,0,0,0,,,0.000344276,1,,,Low (10-30%),Target (<36%),<1%,No debt,2001-2500,0
1,18,0,0,0,0,0,1,0,0,0,0,0,1,2192,1,1,0,503.2,0.345006714,30183,1,0,0,0,,,0.016671636,1,,,Moderate (30-60%),Target (<36%),1–3%,No debt,2001-2500,0
0,19,0,0,1,0,0,0,1,1,0,0,0,0,2633,2,0,0,532,0.39595265,45040,1,1,10360.7,1,,501,0.011811723,1,Poor,501-510,Moderate (30-60%),Target (<36%),1–3%,High (10K–15K),>2500,1
0,22,0,0,0,0,0,1,0,0,0,0,0,0,1885,1,2,0,82,0.160841245,37162,0,1,16138,0,,514,0.002206555,1,Poor,511-520,Low (10-30%),Target (<36%),<1%,Very High (>15K),1501-2000,0
1,20,0,0,0,0,0,0,0,0,0,0,1,1,310,1,1,0,472,0.275919442,44679,0,1,10043.6,0,,,0.010564247,1,,,Low (10-30%),Target (<36%),1–3%,High (10K–15K),<500,0
0,21,0,0,0,0,0,0,0,0,0,0,0,0,1117,3,2,0,685.6,0.620314585,39399,0,1,14066.5,0,,655,0.017401457,1,Fair,651-660,High (60-100%),Target (<36%),1–3%,High (10K–15K),1001-1500,0
0,19,0,0,0,0,0,1,0,0,1,0,0,0,2231,2,1,0,247.2,0,34690,0,1,16962.4,0,,578,0.007125973,1,Poor,571-580,Very Low (<10%),Target (<36%),<1%,Very High (>15K),2001-2500,0
0,23,0,0,0,0,0,0,0,0,0,0,1,0,2142,2,0,0,819,0.170375148,24326,1,0,0,0,,653,0.033667681,1,Fair,651-660,Low (10-30%),Target (<36%),3–5%,No debt,2001-2500,0
0,21,0,0,0,0,0,0,1,0,0,0,0,0,2001,1,1,0,57.6,0.323811012,45331,0,1,16612.4,0,,668,0.001270654,1,Fair,661-670,Moderate (30-60%),Target (<36%),<1%,Very High (>15K),2001-2500,0
0,25,0,0,0,0,0,1,0,0,0,0,0,1,2249,3,2,1,807,0.408101686,22768,0,1,10046,0,,522,0.035444483,1,Poor,521-530,Moderate (30-60%),Target (<36%),3–5%,High (10K–15K),2001-2500,0
1,18,0,0,0,0,0,1,0,0,0,0,0,0,1828,1,2,0,476,0.522038677,39052,0,1,14113.4,0,,,0.012188876,1,,,Moderate (30-60%),Target (<36%),1–3%,High (10K–15K),1501-2000,0
1,19,0,0,0,0,0,0,0,0,0,0,0,0,1101,0,2,0,24,0.28752361,21513,0,1,6757.1,0,,,0.001115605,1,,,Low (10-30%),Target (<36%),<1%,Moderate (5K–10K),1001-1500,0
0,23,0,0,0,0,0,1,0,1,1,0,1,0,2736,1,0,0,901,0.516298581,25404,1,1,5743,1,,617,0.035466856,1,Fair,611-620,Moderate (30-60%),Target (<36%),3–5%,Moderate (5K–10K),>2500,1
1,25,0,0,0,0,0,0,1,0,0,0,0,0,154,1,1,0,592,0.05637983,26055,0,0,0,0,,,0.022721167,1,,,Very Low (<10%),Target (<36%),1–3%,No debt,<500,0
0,20,0,0,0,0,0,0,1,0,0,0,0,0,1422,2,1,0,600.8,0.242472591,38359,0,0,0,0,,656,0.015662556,1,Fair,651-660,Low (10-30%),Target (<36%),1–3%,No debt,1001-1500,0
1,23,0,0,0,0,0,1,0,0,0,0,1,1,1130,1,2,0,0,0.385825743,37503,0,0,0,0,,,0,1,,,Moderate (30-60%),Target (<36%),<1%,No debt,1001-1500,0
1,24,0,0,0,0,0,0,0,0,0,0,1,0,151,0,1,0,919,0.280416522,47808,0,0,0,0,,,0.019222724,1,,,Low (10-30%),Target (<36%),1–3%,No debt,<500,0
0,25,0,0,0,0,0,1,0,0,0,0,0,0,546,3,1,0,909,0.344171098,50487,0,1,5602,0,,652,0.018004635,1,Fair,651-660,Moderate (30-60%),Target (<36%),1–3%,Moderate (5K–10K),501-1000,0
0,25,0,0,0,0,0,0,0,0,0,0,0,0,1256,2,1,0,761,0.28103477,23138,0,0,0,0,,648,0.032889619,1,Fair,641-650,Low (10-30%),Target (<36%),3–5%,No debt,1001-1500,0
1,18,0,0,0,0,0,0,0,0,0,0,0,0,1171,0,0,0,417.6,0.244372399,20479,1,0,0,0,,,0.020391621,1,,,Low (10-30%),Target (<36%),1–3%,No debt,1001-1500,0
0,19,0,0,0,0,0,0,0,0,0,0,0,0,1590,0,2,0,254.4,0.397775043,42029,1,1,14268.8,0,,549,0.006052963,1,Poor,541-550,Moderate (30-60%),Target (<36%),<1%,High (10K–15K),1501-2000,0
0,18,0,0,0,0,0,0,0,0,0,0,0,0,2635,1,2,0,304,0.289598465,50505,0,0,0,0,,539,0.006019206,1,Poor,531-540,Low (10-30%),Target (<36%),<1%,No debt,>2500,0
0,23,0,0,0,0,0,0,0,0,0,0,1,0,2763,2,2,0,888,0.462759362,42975,1,1,5817,0,,597,0.020663176,1,Fair,591-600,Moderate (30-60%),Target (<36%),1–3%,Moderate (5K–10K),>2500,0
1,18,0,0,0,0,0,0,0,0,0,0,0,0,291,2,0,1,274.4,0.325568568,36660,1,1,10321.5,0,,,0.007484997,1,,,Moderate (30-60%),Target (<36%),<1%,High (10K–15K),<500,0
1,19,0,0,0,0,0,0,0,0,0,0,0,0,2740,3,2,0,675.2,0.005120381,28514,1,0,0,0,,,0.023679596,1,,,Very Low (<10%),Target (<36%),1–3%,No debt,>2500,0
0,18,0,0,0,0,0,1,0,0,0,0,0,0,2292,1,2,0,716.8,0.684015868,35104,0,1,16020.2,0,,585,0.020419325,1,Fair,581-590,High (60-100%),Target (<36%),1–3%,Very High (>15K),2001-2500,0
0,18,0,0,0,0,0,0,0,1,0,1,1,0,1790,1,0,1,596,0.043512032,28691,0,1,13827.1,0,,662,0.020773065,1,Fair,661-670,Very Low (<10%),Target (<36%),1–3%,High (10K–15K),1501-2000,0
0,23,0,0,0,0,0,0,0,0,0,0,0,0,1884,3,0,0,733,0.318228466,19444,0,1,9793,0,,566,0.037698005,1,Poor,561-570,Moderate (30-60%),Target (<36%),3–5%,Moderate (5K–10K),1501-2000,0
1,20,0,0,0,0,0,1,0,0,0,0,1,0,185,1,1,0,158.4,0.045261232,29004,1,1,13365.8,0,,,0.005461316,1,,,Very Low (<10%),Target (<36%),<1%,High (10K–15K),<500,0
